,CaseNum,Date,Year,Type,Country,Area,Location,Activity,Sex,Injury,Fatal,Species,Source,href,Species2,Activity2
5683,1892.03.25.R,Reported 25-Mar-1892,1892.0,Unprovoked,PACIFIC OCEAN,,, a canoe was pursuing a schooner that had forcibily abducted 5 young girls,M,6 or 8 of the would-be rescuers were shot & the rest were killed by sharks,Y,Invalid,"West Australian, 3/25/1892",http://sharkattackfile.net/spreadsheets/pdf_directory/1892.03.25.R-Canoe.pdf,INVALID ENTRY, a canoe was pursuing a schooner that had forcibily abducted 5 young girls
5684,1892.03.02,02-Mar-1892,1892.0,Provoked,AUSTRALIA,New South Wales,Lake Macquarie,Fishing,M,Lacerations to calf by netted shark PROVOKED INCIDENT,N,12' shark,"The Argus, 3/4/1892",http://sharkattackfile.net/spreadsheets/pdf_directory/1892.03.02-Wang.pdf,OTHER / NOT KNOWN,Fishing
5685,1892.00.00,1892,1892.0,Provoked,AUSTRALIA,Torres Strait,Badu Island,Dress diving,M,FATAL         Bitten in two by shark that he molested with a knife. Buried at Batu Island.  PROVOKED INCIDENT,Y,Invalid,"G.P. Whitley, p.259",http://sharkattackfile.net/spreadsheets/pdf_directory/1892.00.00-Rotaman.pdf,INVALID ENTRY,Diving
5686,1891.12.31.R,Reported 31-Dec-1891,1891.0,Unprovoked,AUSTRALIA,New South Wales,,Swimming,M,Foot severed,N,Invalid,"Maitland Mercury & Hunter River General Advertiser, 12/31/1891 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1891.12.31.R-Christesen.pdf,INVALID ENTRY,Swimming
5687,1891.12.22.R,Reported 22-Dec-1891,1891.0,Unprovoked,NEW ZEALAND,North Island,"Manukau Harbor, 6 miles south of Auckland","Swimming, after boat swamped",M,Hand bitten,N,Invalid,"The Advertiser, 1/1/1892",http://sharkattackfile.net/spreadsheets/pdf_directory/1891.12.22.R-Jacobson.pdf,INVALID ENTRY,Swimming
5688,1891.11.29,29-Nov-1891,1891.0,Unprovoked,MARTINIQUE,,Fort de France,Attempting to rescue shipmate,M,Injured,N,Invalid,"Philadelphia Inquirer, 12/19/1891",http://sharkattackfile.net/spreadsheets/pdf_directory/1891.11.29-Johnston.pdf,INVALID ENTRY,Rescuing someone / something
5689,1891.09.14.R,Reported 14-Sep-1891,1891.0,Sea Disaster,KIRIBATI,Line Islands,Flint Island,"Sea Disaster, canoes capsized in storm",,"FATAL. Of 38 people in the water, 8 were killed by sharks & 1 man's leg was severed",Y,Invalid,"Newark Daily Advocate, 9/14/1891; Bismark Daily Tribune, 9/15/1891",http://sharkattackfile.net/spreadsheets/pdf_directory/1891.09.14.R-Kiribati.pdf,INVALID ENTRY,Sea Disaster
5690,1891.08.30.R,Reported 30-Aug-1891,1891.0,Unprovoked,CANADA,Nova Scotia,Halifax,Knocked overboard,M,FATAL,Y,Invalid,"Washington Post, 8/31/1891",http://sharkattackfile.net/spreadsheets/pdf_directory/1891.08.30.R-Roult.pdf,INVALID ENTRY,Fell from boat into water
5691,1891.08.29,29-Aug-1891,1891.0,Provoked,USA,New Jersey,"Off Longport, Atlantic County",Shooting sharks ,M,"Survived, PROVOKED INCIDENT",N,Invalid,"The Daily Argus News, 9/3/1891 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1891.08.29-Mary-Brown-crew.pdf,INVALID ENTRY,Shooting sharks 
5692,1891.06.11,11-Jun-1891,1891.0,Invalid,USA,Virginia,Hampton Roads,Fishing for sharks when he became entangled in net & fell overboard,M,"Fatal, but death may have been due to drowning",UNKNOWN,Shark involvement prior to death unconfirmed,"Washington Post, 6/12/1891, p.1",http://sharkattackfile.net/spreadsheets/pdf_directory/1891.06.11-JohnHoward.pdf,OTHER / NOT KNOWN,Fishing
5693,1891.03.10,10-Mar-1891,1891.0,Unprovoked,PARAGUAY,,,Fleeing across a river,,FATAL,Y,Invalid,"West Australian, 11/2/1891",http://sharkattackfile.net/spreadsheets/pdf_directory/1891.03.10-Paraguay.pdf,INVALID ENTRY,Fleeing across a river
5694,1891.01.08.R,Reported 08-Jan-1891,1891.0,Unprovoked,JAMAICA,Kingston Parish,Port Royal Harbour,boat capsized,M,FATAL,Y,Invalid,"Tuapeka Times, 1/21/1891",http://sharkattackfile.net/spreadsheets/pdf_directory/1891.01.08.R-Jamaica.pdf,INVALID ENTRY,Boating
5695,1890.12.30,30-Dec-1890,1890.0,Invalid,AUSTRALIA,Queensland,Moreton Bay,Swimming to shore after boat capsized by a squall,,"Fatal, but death may have been due to drowning",UNKNOWN,Shark involvement prior to death unconfirmed,"The Argus, 21/2/1891",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.12.30-Gregory.pdf,OTHER / NOT KNOWN,Swimming
5696,1890.12.27.R,Reported 27-Dec-1890,1890.0,Unprovoked,BRITISH NEW GUINEA,Woodlark Islands,Off Panamota,Thrown overboard,M,Arm bitten,N,Invalid,"Queenslander, 12/27/1890",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.12.27.R-Tetebara.pdf,INVALID ENTRY,Fell from boat into water
5697,1890.10.25.R,Reported 25-Oct-1890,1890.0,Unprovoked,ATLANTIC OCEAN,,,Thrown overboard,M,FATAL,Y,Invalid,"Taranaki Herald, 10/25/1890",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.10.25.R-Lavarello.pdf,INVALID ENTRY,Fell from boat into water
5698,1890.08.17.R,Reported 17-Aug-1890,1890.0,Provoked,USA,New Jersey,"Off Normandie-by-the-Sea, Monmouth County",Fishing for bluefish,,No injury to occupants. Hooked shark damaged boat PROVOKED INCIDENT,N,"5'7"" shark","NY Times, 8/17/1890",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.08.17.R-NJ-PartyBoat.pdf,OTHER / NOT KNOWN,Fishing
5699,1890.08.09,9-Aug-1890,1890.0,Unprovoked,USA,Connecticut,"Bridgeport, Fairfield County",Treading for clams,M,Severe lacerations to left arm.,N,Invalid,"NY Times, 8/12/1890",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.08.09-Odell.pdf,INVALID ENTRY,Treading for clams
5700,1890.08.08, 08-Aug-1890,1890.0,Unprovoked,SAMOA,Upolu Island,Apia Harbour,Bathing,M,Both legs severed,N,Invalid,"Argus, 9/9/1890",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.08.08-Schwebke.pdf,INVALID ENTRY,Swimming
5701,1890.06.26,06-26-1890,1890.0,Unprovoked,CROATIA,,Fiume,Swimming,M,Legs severed ,N,Invalid,"C. Moore, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.06.26-Mayonni.pdf,INVALID ENTRY,Swimming
5702,1890.06.14.R,Reported 14-Jun-1890,1890.0,Unprovoked,PERSIAN GULF,,,Fell overboard,M,Severe lacerations to foot,N,Invalid,"Bush Advocate, 6/14/1890",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.06.14.R-Frenchman.pdf,INVALID ENTRY,Fell from boat into water
5703,1890.06.02.R,Reported 02-Jun-1890,1890.0,Unprovoked,EGYPT,,Port Said,Swimming,M,FATAL,Y,Invalid,"C. Moore, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.06.02.R-PortSaid.pdf,INVALID ENTRY,Swimming
5704,1890.05.14,14-May-1890,1890.0,Invalid,SOUTH AFRICA,Eastern Cape Province,Port Elizabeth,NOT SPECIFIED,M,"Forensic evidence indicated death resulted from drowning, his body was subsequently scavenged by a shark",UNKNOWN,Invalid,"M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.05.14-Lundy.pdf,INVALID ENTRY,INVALID
5705,1890.03.03.R,Reported 03-Mar-1890,1890.0,Invalid,CEYLON,,,Diving,M,FATAL,Y,Invalid,"The Guardian, 3/3/1890",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.03.03.R-Ceylon.pdf,INVALID ENTRY,Diving
5706,1890.02.25,25-Feb-1890,1890.0,Boat,MALTA,Munxar Reef,Marsascala,"Fishing boat with 4 men on board was rammed & capsized by  a shark, throwing all occupants into the water",M,"FATAL, 2 men were lost, presumed taken by the shark",Y,Invalid,A. Buttigieg,http://sharkattackfile.net/spreadsheets/pdf_directory/1890.02.25-Malta.pdf,INVALID ENTRY,Fishing
5707,1890.00.00.e,1890 ,1890.0,Unprovoked,AUSTRALIA,Tasmania,Derwent River (empties into the sea at Hobart),Wading,M,Knee bitten,N,"Sevengill shark, 14', was caught in the vicinity","V.M. Coppleson (1958), p.105; C. Black pp. 147-148",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.00.00.e-FrederickSampsonJohnson.pdf,OTHER / NOT KNOWN,Wading
5708,1890.00.00.d,1890,1890.0,Unprovoked,INDIA,Tamil Nadu,Tuticorin,Diving,M,No details,UNKNOWN,Invalid,"Sydney Morning Herald, 10/1/1890",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.00.00.d-Tuticorin.pdf,INVALID ENTRY,Diving
5709,1890.00.00.c,1890,1890.0,Unprovoked,INDIA,Tamil Nadu,Tuticorin,Diving,M,No details,UNKNOWN,Invalid,"Steubenville Herald, 11/12/1896",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.00.00.c-Tuticorin.pdf,INVALID ENTRY,Diving
5710,1890.00.00.b,1890,1890.0,Unprovoked,NEW ZEALAND,North Island,"Lampton Harbour, Wellington",Swimming,M,FATAL,Y,Invalid,"A. W. Parrott, p.68",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.00.00.b-soldier.pdf,INVALID ENTRY,Swimming
5711,1890.00.00.a,Ca. 1890,1890.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Cape Vidal,Bathing,M,"FATAL, leg bitten, foot partly severed ",Y,Invalid,"J. Daniel, M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1890.00.00.a-ZuluMale.pdf,INVALID ENTRY,Swimming
5712,1889.11.29.R,Reported 29-Nov-1889,1889.0,Invalid,GREECE,Northern Peloponnese,Patras,NOT SPECIFIED,,"Human remains found in 4m, 900 kg shark",UNKNOWN,Shark involvement prior to death unconfirmed,"C. Moore, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1889.11.29.R-Greece.pdf,OTHER / NOT KNOWN,INVALID
5713,1889.11.22,22-Nov-1889,1889.0,Unprovoked,AUSTRALIA,Queensland,Bowen,Fell into the water,M,FATAL,Y,Invalid,"Brisbane Courier, 11/26/1889",http://sharkattackfile.net/spreadsheets/pdf_directory/1889.11.22-Sharpe.pdf,INVALID ENTRY,Fell to the water
5714,1889.11.16,16-Nov-1889,1889.0,Invalid,USA,Hawaii,Honolulu,Parachuted from balloon,M,Speculated that he was taken by a shark but most likely drowned,UNKNOWN,Shark involvement prior to death unconfirmed,"NY Times, 11/24/1889 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1889.11.16-Honolulu.pdf,OTHER / NOT KNOWN,Parachuted from balloon
5715,1889.10.03.R,Reported 03-Oct-1889,1889.0,Unprovoked,INDIA,Tamil Nadu,Madras,Swimming,M,FATAL,Y,Invalid,"Decatur Daily Republican, 10/3/1889",http://sharkattackfile.net/spreadsheets/pdf_directory/1889.10.03.R-Madras.pdf,INVALID ENTRY,Swimming
5716,1889.07.21,21-Jul-1889,1889.0,Unprovoked,USA,Florida,"Fernandina, Nassau County",Swimming,M,"FATAL, calf bitten",Y,Invalid,"NY Times, 7/22/1889",http://sharkattackfile.net/spreadsheets/pdf_directory/1889.07.21-Roe.pdf,INVALID ENTRY,Swimming
5717,1889.07.19,  19-Jul-1889,1889.0,Unprovoked,USA,Texas,West Bay near Galveston ,Fishing,M,Leg bitten,N,18' shark,"Galveston Daily News, 7/21/1889",http://sharkattackfile.net/spreadsheets/pdf_directory/1889.07.19-Bolling.pdf,OTHER / NOT KNOWN,Fishing
5718,1889.07.08,08-Jul-1889,1889.0,Unprovoked,AUSTRALIA,Victoria,Port Phillip,Fell into the water,M,FATAL ,Y,Invalid,"Brisbane Courier, 7/9/1889",http://sharkattackfile.net/spreadsheets/pdf_directory/1889.07.08-PortPhillip.pdf,INVALID ENTRY,Fell to the water
5719,1889.01.31.R,Reported 31-Jan-1889,1889.0,Provoked,USA,Florida,Hillsborough Bay,Fishing,,No injury to occupants. Gaffed shark capsized boat PROVOKED INCIDENT,N,Invalid,"Timaru Herald, 1/31/1889",http://sharkattackfile.net/spreadsheets/pdf_directory/1889.01.31.R-Florida.pdf,INVALID ENTRY,Fishing
5720,1889.01.00,Jan-1889,1889.0,Unprovoked,SIERRA LEONE,Western Area,Freetown,Cleaning the side of a ship,M,FATAL,Y,Invalid,"NY Times, 1/20/1889",http://sharkattackfile.net/spreadsheets/pdf_directory/1889.01.00-EnglishSailor.pdf,INVALID ENTRY,Cleaning the side of a ship
5721,1888.12.25.R,Reported 25-Dec-1888,1888.0,Unprovoked,INDIAN OCEAN,Between Perth & Colombo,,Swimming,M,Foot severed,N,Invalid,"West Australian, 12/25/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.12.25.R-Burnside.pdf,INVALID ENTRY,Swimming
5722,1888.12.09,09-Dec-1888,1888.0,Unprovoked,AUSTRALIA,New South Wales,"Iron Cove Bridge, Sydney (Estuary)",Swimming,M,FATAL,Y,Invalid,"G.P. Whitley (1951), p.192, citing Sydney Morning Herald, 12/10/ 1888 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.12.09-Carter.pdf,INVALID ENTRY,Swimming
5723,1888.12.00,Dec-1888,1888.0,Unprovoked,AUSTRALIA,New South Wales,"Hawkesbury Bridge, Sydney",Working on the bridge when he fell into the river,M,FATAL,Y,Invalid,"G.P. Whitley (1951), p.192, citing Sydney Morning Herald, 12/10/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.12.00-Ryland.pdf,INVALID ENTRY,Fell to the water
5724,1888.10.23.R,Reported 23-Oct-1888,1888.0,Unprovoked,CROATIA, Primorje-Gorski Kotar County,Rijeka,NOT SPECIFIED,,Human remains found in shark,Y,"5m, 3500 kg female shark","C. Moore, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.10.23.R-Croatia. Pdf,OTHER / NOT KNOWN,INVALID
5725,1888.08.14,14-Aug-1888,1888.0,Sea Disaster,CANADA,Nova Scotia,Off Sable Island,The steamships Thingvalla and Geiser collided,M,FATAL,Y,Invalid,"Aurora Daiy Express, 8/18/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.08.14-Geiser-passenger.pdf,INVALID ENTRY,The steamships Thingvalla and Geiser collided
5726,1888.08.01.R,Reported 01-Aug-1888,1888.0,Boat,USA,New York,,Sailing,,No injury to occupants. Shark beat away with oar,N,Invalid,"The Ledger, 8/3/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.08.01-catboat.pdf,INVALID ENTRY,Sailing
5727,1888.07.20.R,Reported 20-Jul-1888,1888.0,Invalid,JAMAICA,,,Probabable drowning,M,Human remains recovered from a 10' to 12' shark caught in a turtle net,UNKNOWN,Shark involvement prior to death unconfirmed,"Otago Witness, 7/20/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.07.20.R-Jamaica-scavenging.pdf,OTHER / NOT KNOWN,Probabable drowning
5728,1888.07.13.R,Reported 13-Jul-1888,1888.0,Sea Disaster,INDIA,Gujarat,Cutch Coast,The Dwarka foundered,M,"FATAL, only 1 of her crew of 7 survived",Y,Invalid,"Otago Witness, 7/13/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.07.13.R-Dwarka.pdf,INVALID ENTRY,The Dwarka foundered
5729,1888.07.04,04-Jul-1888,1888.0,Invalid,CROATIA,Lukovo,,NOT SPECIFIED,,Human remains & clothing found in 7' shark,UNKNOWN,Shark involvement prior to death unconfirmed,"C. Moore, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.07.04-Croatia.pdf,OTHER / NOT KNOWN,INVALID
5730,1888.06.24,24-Jun-1888,1888.0,Boat,AUSTRALIA,Victoria,Port Melbourne,Fishing,,"No injury to occupants, shark holed boat",N,Invalid,"Taranaki Herald, 7/9/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.06.24-fishermen.pdf,INVALID ENTRY,Fishing
5731,1888.06.18.R,Reported 18-Jun-1888,1888.0,Invalid,AUSTRALIA,Victoria,"Point Cook, Port Phillip Bay",The cutter yacht Cutty Sark sank,M,Probable drowning & scavenging,UNKNOWN,Shark involvement prior to death unconfirmed,"New York Times, 6/18/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.06.18-PortPhillip.pdf,OTHER / NOT KNOWN,Shipwreck
5732,1888.02.17,17-Feb-1888,1888.0,Unprovoked,NEW ZEALAND,South Island,Oamaru,Floating on his back,M,"Arm severely lacerated, surgically amputated",N,"Unknown, but the shark was caught and put on exhibition","R.D. Weeks, GSAF; K.C. McDonald; Evening Post (Wellington), 8/21/1937",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.02.17-DavidGrant.pdf,OTHER / NOT KNOWN,Floating
5733,1888.01.22,22-Jan-1888,1888.0,Boat,AUSTRALIA,New South Wales,Sydney Harbor,Rowing,M,"Shark bit boat, but no injury to occupant who swam ashore",N,Invalid,"Star, 1/23/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.01.22-Burke.pdf,INVALID ENTRY,Rowing
5734,1888.02.00,Feb-1888,1888.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Mzimvubu River mouth,Crossing the river mouth,M,FATAL,Y,Invalid,"Cape Mercantile Advertiser, 2/15/1888, M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.02.00-Mzimvubu.pdf,INVALID ENTRY,Crossing the river mouth
5735,1888.00.00,1888,1888.0,Unprovoked,LIBYA,Mediterranean Sea,Off Tripoli,Sponge diving,M,Lacerations to thorax and hands,N,Invalid,M. Bardanis,http://sharkattackfile.net/spreadsheets/pdf_directory/1888.00.00-Triantafyllos.pdf,INVALID ENTRY,Diving
5736,1887.12.22.R,Reported 22-Dec-1887,1887.0,Unprovoked,HONDURAS,Cortés,Off Puerto Cortez (Caribbean coast),Fell oveboard from steamer Wanderer,M,FATAL,Y,Invalid,"Union County Journal, 12/22/1887",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.12.22.R-Luhudahl.pdf,INVALID ENTRY,Fell to the water
5737,1887.12.04,04-Dec-1887,1887.0,Unprovoked,AUSTRALIA,New South Wales,"Ryde, Sydney (Estuary)",NOT SPECIFIED,M,FATAL,Y,12' to 14' shark,"G.P. Whitley (1951), p.192",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.12.04-Cochrane.pdf,OTHER / NOT KNOWN,INVALID
5738,1887.10.18,18-Oct-1887,1887.0,Unprovoked,USA,Florida,"Between Lake Worth & Biscayne Bay, near Hillsboro","Crossing inlet in a boat, seen fighting sharks with his oar, sharks smashed boat",M,FATAL,Y,Invalid,"Evening Telegram, 11/5/1887",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.10.18-Hamilton.pdf,INVALID ENTRY,Boating
5739,1887.10.00,October 1887,1887.0,Sea Disaster,BAHAMAS,,,"Sea disaster, wreck of the Alfred Watts",M,FATAL,Y,Invalid,"New York Times, 12/23/1887 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.10.00-Shipwreck-Alfred-Watts.pdf,INVALID ENTRY,Sea Disaster
5740,1887.09.22,22-Sep-1887,1887.0,Unprovoked,ITALY,,Trieste,Swimming,M,Leg injured,N,Invalid,"C. Moore, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.09.22-Weissmantel.pdf,INVALID ENTRY,Swimming
5741,1887.09.06,11-Sep-1887,1887.0,Invalid,CROATIA, Primorje-Gorski Kotar County,Kraljevica,NOT SPECIFIED,,Shoes & human remains found in a shark,UNKNOWN,Shark involvement prior to death unconfirmed,"C. Moore, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.09.06-Croatia.pdf,OTHER / NOT KNOWN,INVALID
5742,1887.07.30,30-Jul-1887,1887.0,Sea Disaster,,Gulf of California,,"Sea disaster, wreck of the sloop Sara",M,FATAL,Y,Invalid,"Austin Weekly Statesman, 8/11/1887",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.07.30-TheSara.pdf,INVALID ENTRY,Sea Disaster
5743,1887.03.12,12-Mar-1887,1887.0,Boat,AUSTRALIA,South Australia,Black Point,Rowing a dinghy,,No injury to occupants,N,13' shark,"New York Times, 5/16/1887",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.03.12-dinghy-Black-Point.pdf,OTHER / NOT KNOWN,Rowing a dinghy
5744,1887.02.08.R,Reported 08-Feb-1887,1887.0,Unprovoked,NEW ZEALAND,North Island,Kaipara,Swimming,M,FATAL,Y,Invalid,"Bruce Herald, 2/8/1887",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.02.08-Kaipara.pdf,INVALID ENTRY,Swimming
5745,1887.02.08,08-Feb-1887,1887.0,Provoked,SOUTH AFRICA,Western Cape Province,Blaauwberg,NOT SPECIFIED,,"Harpooned shark, bit boat, causing it to ship water. Boat reached shore in sinking condition PROVOKED INCIDENT",N,4.7 m [15.5'] shark,GSAF,http://sharkattackfile.net/spreadsheets/pdf_directory/1887.02.08-boat.pdf,OTHER / NOT KNOWN,INVALID
5746,1887.01.20,20-Jan-1887,1887.0,Sea Disaster,BRAZIL,Alagoas,Maceió,The passenger ship Kapuna was run down the ore carrier Ada Melmore,M,FATAL,Y,Invalid,"Brisbane Courier, 4/14/1887",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.01.20-Whittle.pdf,INVALID ENTRY,The passenger ship Kapuna was run down the ore carrier Ada Melmore
5747,1887.01.12,12-Jan-1887,1887.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,"Mzimvubu River, 9.6 km from the sea",Swimming,M,"FATAL, flesh removed hip to knee, calf & heel bitten ",Y,Invalid,"Cape Mercantile Advertiser, 1/25/1887, M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.01.12-Zangile.pdf,INVALID ENTRY,Swimming
5748,1887.00.00,1887,1887.0,Sea Disaster,OCEAN,"Somewhere between Philadelphia and Hiogo, Japan",,British ship Macedon was thrown on her beam ends by a sudden squall,M,Foot severed,N,Invalid,"Galveston Daily News, 2/11/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.00.00-Macedom.pdf,INVALID ENTRY,British ship Macedon was thrown on her beam ends by a sudden squall
5749,1886.08.00.c,Mid-Aug-1886,1886.0,Boat,USA, New Jersey,"Shrewsbury River, Highlands, Monmouth County",NOT SPECIFIED,M,"Shark attacked boat, shark killed & towed to shore",N,Shark was said to “have a very rough ½”-thick skin”,"R. Heyer, citing the Red Bank Register, 9/1/1886",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.08.00.c-boat.pdf,OTHER / NOT KNOWN,INVALID
5750,1886.08.00.b,Mid-Aug-1886,1886.0,Provoked,USA,New Jersey,"Sandy Hook Bay, Highlands, Monmouth County","Netting menhaden, sharks caught in net",,"No injury, sharks ripped net & bit boat PROVOKED INCIDENT",N,Invalid,"R. Heyer, citing the Red Bank Register, 9/1/1886",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.08.00.b-FormanWhite-boat.pdf,INVALID ENTRY,Fishing
5751,1886.08.00.a,Aug-1886,1886.0,Boat,USA,New Jersey,"Shrewsbury River, Highlands, Monmouth County",Clamming,M,"No injury. They were chased by three sharks, one of which rammed their boat",N,3 m [10'] sharks,"R. Heyer citing the Red Bank Register, 9/1/1886",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.08.00.a-Parker-Matthews.pdf,OTHER / NOT KNOWN,Clamming
5752,1886.06.17,17-Jun-1886,1886.0,Unprovoked,AUSTRALIA,Queensland,Off Bribie Heads,Swimming after being washed overboard,M,FATAL,Y,Invalid,"Brisbane Courier, 6/21/1886",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.06.17-Lacoon.pdf,INVALID ENTRY,Swimming
5753,1886.06.02,02-Jun-1886,1886.0,Invalid,USA,Hawaii,"Hamakua Homakua, Hawai'i","Fishing from shore, washed into the sea",F,"The body of one woman had been bitten by a shark but it is not known if she was alive at the time, the other woman disappeared",UNKNOWN,Shark involvement prior to death unconfirmed,"G. H. Balazs & A. H. Kam; V.M. Coppleson (1958), p.259, J. Borg, p.68; L. Taylor (1993), pp.94-95",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.06.02-Hamakua.pdf,OTHER / NOT KNOWN,Fishing
5754,1886.05.06,06-May-1886,1886.0,Unprovoked,NEW CALEDONIA,South Province,Noumea,Bathing,M,FATAL,Y,Invalid,"Timaru Herald, 6/8/1886",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.05.06-Noumea.pdf,INVALID ENTRY,Swimming
